timestamp,motion_sensor,door_sensor,bed_sensor,step_count,sleep_hours
2025-08-31 08:09:08.234601,69.48616955897452,1,0.0,0.0,0.0
2025-08-31 09:09:08.234601,66.61909933599173,3,0.0,0.0,0.0
2025-08-31 10:09:08.234601,37.38871634688164,0,0.019989156142060267,0.0,0.0
2025-08-31 11:09:08.234601,42.765952361444526,4,0.05630474139120145,0.0,0.0
2025-08-31 12:09:08.234601,33.178578859573,3,0.07941586032422883,0.0,0.0
2025-08-31 13:09:08.234601,38.37190241282039,1,0.01886502400897031,0.0,0.0
2025-08-31 14:09:08.234601,27.927622916669463,3,0.09248010485105124,0.0,0.0
2025-08-31 15:09:08.234601,44.75434542606752,2,0.0814814420961806,0.0,0.0
2025-08-31 16:09:08.234601,13.547940656818618,7,0.0,0.0,0.0
2025-08-31 17:09:08.234601,35.1457581088787,4,0.09654670419870395,0.0,0.0
2025-08-31 18:09:08.234601,43.24166352488442,4,0.043492847281615774,0.0,0.0
2025-08-31 19:09:08.234601,52.049229217785744,3,0.0,0.0,0.0
2025-08-31 20:09:08.234601,33.00853421908083,4,0.04955914768770962,0.0,0.0
2025-08-31 21:09:08.234601,44.12931454275624,0,0.021813772359801267,0.0,0.0
2025-08-31 22:09:08.234601,31.777796044335687,0,0.7243687211491912,0.0,0.0
2025-08-31 23:09:08.234601,3.4899331422174455,0,0.649305682462887,0.0,0.0
2025-09-01 00:09:08.234601,2.0579233887633546,0,0.7232049937357636,5103.831317005352,6.374028980498756
2025-09-01 01:09:08.234601,1.563111557495128,0,0.6786552848288152,0.0,0.0
2025-09-01 02:09:08.234601,3.6218151311960094,0,0.8475356216949552,0.0,0.0
2025-09-01 03:09:08.234601,4.7153192464040385,0,0.6840061470036572,0.0,0.0
2025-09-01 04:09:08.234601,2.9619675841946225,0,0.5997470635362191,0.0,0.0
2025-09-01 05:09:08.234601,2.96297372801522,0,0.6711341361079861,0.0,0.0
2025-09-01 06:09:08.234601,49.84077840507134,0,0.6172769056447677,0.0,0.0
2025-09-01 07:09:08.234601,52.79019771361759,0,0.8532738913002578,0.0,0.0
2025-09-01 08:09:08.234601,43.36859777314714,2,0.07008558610494708,0.0,0.0
2025-09-01 09:09:08.234601,46.04478996778319,1,0.09917521531792325,0.0,0.0
2025-09-01 10:09:08.234601,40.68352865273077,3,0.05271752889692856,0.0,0.0
2025-09-01 11:09:08.234601,49.40493858096078,1,0.14080438951219076,0.0,0.0
2025-09-01 12:09:08.234601,33.66881677244588,2,0.09881545632405514,0.0,0.0
2025-09-01 13:09:08.234601,9.513251308282317,1,0.02371224891596195,0.0,0.0
2025-09-01 14:09:08.234601,39.101071709325915,3,0.14380854196079432,0.0,0.0
2025-09-01 15:09:08.234601,19.157201515752295,2,0.1415729382927177,0.0,0.0
2025-09-01 16:09:08.234601,34.11666661049713,2,0.03588894055063946,0.0,0.0
2025-09-01 17:09:08.234601,14.442385650909472,4,0.11769361870827065,0.0,0.0
2025-09-01 18:09:08.234601,38.91371335911144,8,0.04722575208511631,0.0,0.0
2025-09-01 19:09:08.234601,29.323795706174057,2,0.04288102574893533,0.0,0.0
2025-09-01 20:09:08.234601,50.604468141104675,1,0.12706854984590915,0.0,0.0
2025-09-01 21:09:08.234601,42.42333686083113,0,0.1523699460565119,0.0,0.0
2025-09-01 22:09:08.234601,41.148614682138955,0,0.855126285473297,0.0,0.0
2025-09-01 23:09:08.234601,3.3399458058146165,0,0.8153245186428455,0.0,0.0
2025-09-02 00:09:08.234601,5.053159693104156,0,0.716608813250815,5959.23350547569,7.2847244496568395
2025-09-02 01:09:08.234601,5.978090347768958,0,0.7877825168480113,0.0,0.0
2025-09-02 02:09:08.234601,2.1326993464563055,0,0.6657691361375601,0.0,0.0
2025-09-02 03:09:08.234601,0.0,0,0.844433879198181,0.0,0.0
2025-09-02 04:09:08.234601,4.772127120492306,0,0.6862922178958146,0.0,0.0
2025-09-02 05:09:08.234601,3.4002688383468453,0,0.4829134171869589,0.0,0.0
2025-09-02 06:09:08.234601,37.69928255935876,0,0.8334445640864135,0.0,0.0
2025-09-02 07:09:08.234601,59.723210650951216,0,0.7330700557063932,0.0,0.0
2025-09-02 08:09:08.234601,44.77922612047595,1,0.08982027148481633,0.0,0.0
2025-09-02 09:09:08.234601,44.907012904891914,2,0.07015596635427886,0.0,0.0
2025-09-02 10:09:08.234601,39.39917895316218,1,0.0030060106836322376,0.0,0.0
2025-09-02 11:09:08.234601,34.24785083272194,1,0.09775711602506192,0.0,0.0
2025-09-02 12:09:08.234601,28.63690857953071,1,0.010356358386882793,0.0,0.0
2025-09-02 13:09:08.234601,33.715635680545304,1,0.0,0.0,0.0
2025-09-02 14:09:08.234601,58.57670159499667,0,0.05176317759858643,0.0,0.0
2025-09-02 15:09:08.234601,41.17506788828647,0,0.11023175362879127,0.0,0.0
2025-09-02 16:09:08.234601,33.652063403710045,2,0.038951520023338855,0.0,0.0
2025-09-02 17:09:08.234601,28.432641963949745,2,0.0,0.0,0.0
2025-09-02 18:09:08.234601,56.449677135012834,0,0.03754819802218109,0.0,0.0
2025-09-02 19:09:08.234601,48.51402092378829,3,0.0006032077101729288,0.0,0.0
2025-09-02 20:09:08.234601,55.23787410193808,1,0.0,0.0,0.0
2025-09-02 21:09:08.234601,38.13094877439591,0,0.0476104561313231,0.0,0.0
2025-09-02 22:09:08.234601,29.387373670534096,0,0.6345626653886984,0.0,0.0
2025-09-02 23:09:08.234601,1.453550059094354,0,0.6649210754827131,0.0,0.0
2025-09-03 00:09:08.234601,3.4364454650621923,0,0.791056412237108,10110.661993092828,8.022907409068258
2025-09-03 01:09:08.234601,1.2520517610298068,0,0.6996704079672645,0.0,0.0
2025-09-03 02:09:08.234601,7.748658806984777,0,0.8014532692687297,0.0,0.0
2025-09-03 03:09:08.234601,2.11899088225295,0,0.8582038182963779,0.0,0.0
2025-09-03 04:09:08.234601,2.223861620405172,0,0.6331598031696731,0.0,0.0
2025-09-03 05:09:08.234601,5.791463871857128,0,0.5690350709988101,0.0,0.0
2025-09-03 06:09:08.234601,16.293336295974655,0,0.7941284578060475,0.0,0.0
2025-09-03 07:09:08.234601,45.41536397424319,0,0.7127365478537155,0.0,0.0
2025-09-03 08:09:08.234601,39.57865740859534,1,0.038075331630797085,0.0,0.0
2025-09-03 09:09:08.234601,39.271346664468574,1,0.029327438059115016,0.0,0.0
2025-09-03 10:09:08.234601,4.966885740053414,1,0.08423211007775844,0.0,0.0
2025-09-03 11:09:08.234601,39.68303922779771,3,0.045754558375208386,0.0,0.0
2025-09-03 12:09:08.234601,41.33979931556452,2,0.0603751742579568,0.0,0.0
2025-09-03 13:09:08.234601,27.04851489264984,2,0.07852993342965797,0.0,0.0
2025-09-03 14:09:08.234601,29.496568676684014,2,0.03466418003390914,0.0,0.0
2025-09-03 15:09:08.234601,34.2070424162322,1,0.0,0.0,0.0
2025-09-03 16:09:08.234601,24.67503961659257,0,0.030772222788508732,0.0,0.0
2025-09-03 17:09:08.234601,27.776375853243387,4,0.08801255473176803,0.0,0.0
2025-09-03 18:09:08.234601,45.7707212718054,2,0.039847730697850366,0.0,0.0
2025-09-03 19:09:08.234601,41.69729284390374,1,0.054469695957282474,0.0,0.0
2025-09-03 20:09:08.234601,44.88044079378749,1,0.12900670475376008,0.0,0.0
2025-09-03 21:09:08.234601,34.05483947275751,0,0.07941642592303212,0.0,0.0
